,pid,external_pid,age_range,full_date,gender,unix_epoch,page_index,shown_description_pid,shown_description_page_index,shown_description_plot_id,shown_description_description,x,y
6620,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",67,0.23
6621,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",1,0.92
6622,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",1,0.82
6623,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",1,0.76
6624,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",6,0.92
6625,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",6,0.82
6626,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",6,0.77
6627,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",8,0.84
6628,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",10,0.94
6629,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",4,0.87
6630,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",13,0.93
6631,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",68,0.17
6632,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",69,0.12
6633,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",71,0.19
6634,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",72,0.28
6635,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",73,0.39
6636,42,-L9roEjmcbPS9sG5gbsX,36-45,Wed Apr 11 2018 22:05:41 GMT-0500 (Central Daylight Time),male,1523502341635,2,3,7,15,"3 peaks. Starting in top quarter go out a bit then go far down making a valley almost to bottom of graph. Make two peaks that are a little over halfway up, somewhat jagged. Then a 4 peak that rises then peters out about halfway up and ends.",74,0.47
